mission,type_mission,destination,robinson,fontenay_aux_roses,sceaux,saint_remy_les_chevreuse,courcelle_sur_yvette,gif_sur_yvette,la_hacquiniere,bures_sur_yvette,orsay_ville,le_guichet,lozere,palaiseau_villebon,palaiseau,massy_palaiseau,massy_verrieres,les_baconnets,fontaine_michalon,antony,la_croix_de_berny,parc_de_sceaux,bourg_la_reine,bagneux,arcueil_cachan,laplace,gentilly,cite_universitaire,denfert_rochereau,port_royal,luxembourg,saint_michel_notre_dame,chatelet_les_halles,gare_du_nord,la_plaine_stade_de_france,la_courneuve_aubervilliers,le_bourget,drancy,le_blanc_mesnil,aulnay_sous_bois,sevran_beaudottes,villepinte,parc_des_expositions,aeroport_cdg_1_rer,aeroport_charles_de_gaulle_2,sevran_livry,vert_galant,villeparisis_mitry_le_neuf,mitry_claye,gare_depart,nb_arrets_desservis,date_observation
IVAN75,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:50:55+02:00,2026-04-15 07:53:15+02:00,2026-04-15 07:57:36+02:00,2026-04-15 08:02:46+02:00,2026-04-15 08:05:16+02:00,2026-04-15 08:08:26+02:00,2026-04-15 08:11:06+02:00,2026-04-15 08:13:16+02:00,2026-04-15 08:15:56+02:00,,,,,,2026-04-15 08:19:16+02:00,2026-04-15 08:22:06+02:00,2026-04-15 08:25:16+02:00,,Saint-Michel Notre-Dame,12,2026-04-15 07:50:04.324287+02:00
LORE42,LORE,Orsay-Ville,,,,,,,,,,2026-04-15 07:52:13+02:00,2026-04-15 07:49:52+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lozère,2,2026-04-15 07:50:04.324287+02:00
EMMY05,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-15 07:54:31+02:00,2026-04-15 07:56:35+02:00,2026-04-15 07:58:42+02:00,2026-04-15 08:01:11+02:00,2026-04-15 08:03:02+02:00,2026-04-15 08:05:14+02:00,,2026-04-15 08:08:44+02:00,2026-04-15 08:10:19+02:00,2026-04-15 08:12:20+02:00,2026-04-15 08:14:11+02:00,,2026-04-15 08:16:57+02:00,2026-04-15 08:19:36+02:00,2026-04-15 08:21:16+02:00,2026-04-15 08:23:24+02:00,2026-04-15 08:25:11+02:00,2026-04-15 08:26:47+02:00,2026-04-15 08:29:22+02:00,2026-04-15 08:31:39+02:00,2026-04-15 08:33:13+02:00,2026-04-15 08:35:19+02:00,2026-04-15 08:37:39+02:00,2026-04-15 08:42:00+02:00,2026-04-15 08:47:10+02:00,2026-04-15 08:49:40+02:00,2026-04-15 08:52:50+02:00,2026-04-15 08:55:30+02:00,2026-04-15 08:57:40+02:00,2026-04-15 09:00:10+02:00,2026-04-15 09:03:30+02:00,2026-04-15 09:06:00+02:00,2026-04-15 09:08:20+02:00,2026-04-15 09:14:00+02:00,,,,,,Orsay Ville,32,2026-04-15 07:50:04.324287+02:00
KLEE92,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-15 08:56:27+02:00,2026-04-15 08:54:23+02:00,,2026-04-15 08:51:30+02:00,2026-04-15 08:49:45+02:00,2026-04-15 08:48:01+02:00,2026-04-15 08:45:49+02:00,2026-04-15 08:43:11+02:00,2026-04-15 08:41:23+02:00,2026-04-15 08:39:15+02:00,2026-04-15 08:37:19+02:00,2026-04-15 08:35:22+02:00,2026-04-15 08:32:34+02:00,2026-04-15 08:30:46+02:00,2026-04-15 08:29:11+02:00,2026-04-15 08:26:49+02:00,2026-04-15 08:24:27+02:00,2026-04-15 08:20:00+02:00,2026-04-15 08:14:20+02:00,2026-04-15 08:11:30+02:00,2026-04-15 08:08:00+02:00,2026-04-15 08:05:10+02:00,2026-04-15 08:03:00+02:00,2026-04-15 08:00:50+02:00,,,,,,2026-04-15 07:57:10+02:00,2026-04-15 07:54:00+02:00,2026-04-15 07:52:10+02:00,,Villeparisis - Mitry-le-Neuf,26,2026-04-15 07:50:04.324287+02:00
EMIR97,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,2026-04-15 07:49:29+02:00,2026-04-15 07:51:20+02:00,2026-04-15 07:53:32+02:00,,2026-04-15 07:57:02+02:00,2026-04-15 07:58:37+02:00,2026-04-15 08:00:38+02:00,2026-04-15 08:02:29+02:00,,2026-04-15 08:05:15+02:00,2026-04-15 08:07:54+02:00,2026-04-15 08:09:34+02:00,2026-04-15 08:11:42+02:00,2026-04-15 08:13:29+02:00,2026-04-15 08:15:05+02:00,2026-04-15 08:17:40+02:00,2026-04-15 08:19:57+02:00,2026-04-15 08:21:31+02:00,2026-04-15 08:23:37+02:00,2026-04-15 08:25:57+02:00,2026-04-15 08:30:18+02:00,2026-04-15 08:35:28+02:00,2026-04-15 08:37:58+02:00,2026-04-15 08:41:08+02:00,2026-04-15 08:43:48+02:00,2026-04-15 08:45:58+02:00,2026-04-15 08:48:28+02:00,2026-04-15 08:51:48+02:00,2026-04-15 08:54:18+02:00,2026-04-15 08:56:38+02:00,2026-04-15 09:02:18+02:00,,,,,,Palaiseau - Villebon,29,2026-04-15 07:50:04.324287+02:00
STIN78,STIN,Robinson,,2026-04-15 08:27:54+02:00,2026-04-15 08:26:09+02:00,,,,,,,,,,,,,,,,,,2026-04-15 08:23:57+02:00,2026-04-15 08:21:24+02:00,2026-04-15 08:19:36+02:00,2026-04-15 08:17:28+02:00,2026-04-15 08:15:32+02:00,2026-04-15 08:13:35+02:00,2026-04-15 08:10:47+02:00,2026-04-15 08:08:59+02:00,2026-04-15 08:07:24+02:00,2026-04-15 08:05:02+02:00,2026-04-15 08:01:21+02:00,2026-04-15 07:59:00+02:00,2026-04-15 07:53:20+02:00,2026-04-15 07:50:57+02:00,,,,,,,,,,,,,,La Courneuve - Aubervilliers,16,2026-04-15 07:50:04.324287+02:00
EMMY13,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-15 08:06:31+02:00,2026-04-15 08:08:35+02:00,2026-04-15 08:10:42+02:00,2026-04-15 08:13:11+02:00,2026-04-15 08:15:02+02:00,2026-04-15 08:17:14+02:00,,2026-04-15 08:20:44+02:00,2026-04-15 08:22:19+02:00,2026-04-15 08:24:20+02:00,2026-04-15 08:26:11+02:00,,2026-04-15 08:28:57+02:00,2026-04-15 08:31:36+02:00,2026-04-15 08:33:16+02:00,2026-04-15 08:35:24+02:00,2026-04-15 08:37:11+02:00,2026-04-15 08:38:47+02:00,2026-04-15 08:41:22+02:00,2026-04-15 08:43:39+02:00,2026-04-15 08:45:13+02:00,2026-04-15 08:47:19+02:00,2026-04-15 08:49:39+02:00,2026-04-15 08:54:00+02:00,2026-04-15 08:59:10+02:00,2026-04-15 09:01:40+02:00,2026-04-15 09:04:50+02:00,2026-04-15 09:07:30+02:00,2026-04-15 09:09:40+02:00,2026-04-15 09:12:10+02:00,2026-04-15 09:15:30+02:00,2026-04-15 09:18:00+02:00,2026-04-15 09:20:20+02:00,2026-04-15 09:26:00+02:00,,,,,,Orsay Ville,32,2026-04-15 07:50:04.324287+02:00
IDOR41,IDOR,Mitry - Claye,,,,2026-04-15 08:38:56+02:00,2026-04-15 08:41:57+02:00,2026-04-15 08:45:04+02:00,2026-04-15 08:47:00+02:00,2026-04-15 08:48:52+02:00,2026-04-15 08:51:22+02:00,2026-04-15 08:53:46+02:00,2026-04-15 08:55:53+02:00,2026-04-15 08:58:27+02:00,2026-04-15 09:00:18+02:00,2026-04-15 09:02:30+02:00,2026-04-15 09:05:15+02:00,2026-04-15 09:07:13+02:00,2026-04-15 09:08:48+02:00,2026-04-15 09:10:54+02:00,2026-04-15 09:12:55+02:00,2026-04-15 09:14:53+02:00,2026-04-15 09:16:47+02:00,2026-04-15 09:19:36+02:00,2026-04-15 09:21:16+02:00,2026-04-15 09:23:24+02:00,2026-04-15 09:25:11+02:00,2026-04-15 09:26:47+02:00,2026-04-15 09:29:22+02:00,2026-04-15 09:31:39+02:00,2026-04-15 09:33:13+02:00,2026-04-15 09:35:19+02:00,2026-04-15 09:37:39+02:00,2026-04-15 09:42:00+02:00,2026-04-15 09:47:10+02:00,2026-04-15 09:49:40+02:00,2026-04-15 09:52:50+02:00,2026-04-15 09:55:30+02:00,2026-04-15 09:57:40+02:00,2026-04-15 10:00:20+02:00,,,,,,2026-04-15 10:03:40+02:00,2026-04-15 10:06:30+02:00,2026-04-15 10:09:40+02:00,,Saint-Rémy-lès-Chevreuse,38,2026-04-15 07:50:04.324287+02:00
PLIC36,PLIC,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 07:43:23+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Courcelle sur Yvette,1,2026-04-15 07:50:04.324287+02:00
KLAC18,KLAC,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-15 09:31:07+02:00,2026-04-15 09:29:03+02:00,,2026-04-15 09:26:10+02:00,2026-04-15 09:24:25+02:00,2026-04-15 09:22:41+02:00,2026-04-15 09:20:29+02:00,2026-04-15 09:17:51+02:00,2026-04-15 09:16:03+02:00,2026-04-15 09:13:55+02:00,2026-04-15 09:11:59+02:00,2026-04-15 09:10:02+02:00,2026-04-15 09:07:14+02:00,2026-04-15 09:05:26+02:00,2026-04-15 09:03:51+02:00,2026-04-15 09:01:29+02:00,2026-04-15 08:59:07+02:00,2026-04-15 08:56:00+02:00,2026-04-15 08:50:20+02:00,2026-04-15 08:47:30+02:00,2026-04-15 08:44:00+02:00,2026-04-15 08:41:10+02:00,2026-04-15 08:39:00+02:00,2026-04-15 08:36:50+02:00,,,,,,2026-04-15 08:33:10+02:00,2026-04-15 08:30:00+02:00,2026-04-15 08:26:50+02:00,2026-04-15 08:23:00+02:00,Mitry - Claye,27,2026-04-15 07:50:04.324287+02:00
GUIZ19,GUIZ,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-15 08:25:33+02:00,2026-04-15 08:27:38+02:00,2026-04-15 08:29:36+02:00,,2026-04-15 08:32:14+02:00,2026-04-15 08:34:10+02:00,2026-04-15 08:36:03+02:00,2026-04-15 08:37:57+02:00,2026-04-15 08:40:36+02:00,2026-04-15 08:42:16+02:00,2026-04-15 08:44:24+02:00,2026-04-15 08:46:11+02:00,2026-04-15 08:47:47+02:00,2026-04-15 08:50:22+02:00,2026-04-15 08:52:39+02:00,2026-04-15 08:54:13+02:00,2026-04-15 08:56:19+02:00,2026-04-15 08:58:39+02:00,2026-04-15 09:03:00+02:00,2026-04-15 09:08:10+02:00,2026-04-15 09:10:40+02:00,2026-04-15 09:13:50+02:00,2026-04-15 09:16:30+02:00,2026-04-15 09:18:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-15 07:50:04.324287+02:00
PAUL56,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 08:19:38+02:00,2026-04-15 08:16:25+02:00,2026-04-15 08:14:32+02:00,2026-04-15 08:12:40+02:00,2026-04-15 08:10:23+02:00,2026-04-15 08:08:05+02:00,,,,2026-04-15 08:00:39+02:00,,,,2026-04-15 07:55:39+02:00,2026-04-15 07:53:44+02:00,,2026-04-15 07:50:49+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,Bourg-la-Reine,10,2026-04-15 07:50:04.324287+02:00
PLAC34,PLAC,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 10:10:56+02:00,2026-04-15 10:07:43+02:00,2026-04-15 10:05:50+02:00,2026-04-15 10:03:58+02:00,2026-04-15 10:01:41+02:00,2026-04-15 09:59:23+02:00,2026-04-15 09:57:02+02:00,2026-04-15 09:54:09+02:00,2026-04-15 09:52:04+02:00,2026-04-15 09:49:12+02:00,,,,2026-04-15 09:44:12+02:00,2026-04-15 09:42:32+02:00,,2026-04-15 09:39:32+02:00,,,,,2026-04-15 09:34:02+02:00,2026-04-15 09:31:14+02:00,2026-04-15 09:29:26+02:00,2026-04-15 09:27:51+02:00,2026-04-15 09:25:29+02:00,2026-04-15 09:23:07+02:00,2026-04-15 09:20:00+02:00,2026-04-15 09:14:20+02:00,2026-04-15 09:11:30+02:00,2026-04-15 09:08:00+02:00,2026-04-15 09:05:10+02:00,2026-04-15 09:03:00+02:00,2026-04-15 09:00:50+02:00,,,,,,2026-04-15 08:57:10+02:00,2026-04-15 08:54:00+02:00,2026-04-15 08:50:50+02:00,2026-04-15 08:47:00+02:00,Mitry - Claye,30,2026-04-15 07:50:04.324287+02:00
LORE58,LORE,Orsay-Ville,,,,,,,,,,2026-04-15 08:17:48+02:00,2026-04-15 08:15:27+02:00,2026-04-15 08:12:34+02:00,2026-04-15 08:10:29+02:00,2026-04-15 08:07:17+02:00,,2026-04-15 08:03:58+02:00,2026-04-15 08:02:14+02:00,2026-04-15 07:59:54+02:00,2026-04-15 07:57:59+02:00,,2026-04-15 07:55:04+02:00,2026-04-15 07:52:26+02:00,2026-04-15 07:50:38+02:00,,,,,,,,,,,,,,,,,,,,,,,,,Arcueil - Cachan,12,2026-04-15 07:50:04.324287+02:00
EMMY37,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-15 08:42:31+02:00,2026-04-15 08:44:35+02:00,2026-04-15 08:46:42+02:00,2026-04-15 08:49:11+02:00,2026-04-15 08:51:02+02:00,2026-04-15 08:53:14+02:00,2026-04-15 08:55:31+02:00,2026-04-15 08:56:44+02:00,2026-04-15 08:58:19+02:00,2026-04-15 09:00:20+02:00,2026-04-15 09:02:11+02:00,,2026-04-15 09:04:57+02:00,2026-04-15 09:07:36+02:00,2026-04-15 09:09:16+02:00,2026-04-15 09:11:24+02:00,2026-04-15 09:13:11+02:00,2026-04-15 09:14:47+02:00,2026-04-15 09:17:22+02:00,2026-04-15 09:19:39+02:00,2026-04-15 09:21:13+02:00,2026-04-15 09:23:19+02:00,2026-04-15 09:25:39+02:00,2026-04-15 09:30:00+02:00,2026-04-15 09:35:10+02:00,2026-04-15 09:37:40+02:00,2026-04-15 09:40:50+02:00,2026-04-15 09:43:30+02:00,2026-04-15 09:45:40+02:00,2026-04-15 09:48:10+02:00,2026-04-15 09:51:30+02:00,2026-04-15 09:54:00+02:00,2026-04-15 09:56:20+02:00,2026-04-15 10:02:00+02:00,,,,,,Orsay Ville,33,2026-04-15 07:50:04.324287+02:00
LORD16,LORD,Orsay-Ville,,,,,,,,,,2026-04-15 09:40:13+02:00,2026-04-15 09:37:52+02:00,2026-04-15 09:34:59+02:00,2026-04-15 09:32:54+02:00,2026-04-15 09:29:42+02:00,,2026-04-15 09:26:23+02:00,2026-04-15 09:24:39+02:00,2026-04-15 09:22:19+02:00,2026-04-15 09:20:24+02:00,,2026-04-15 09:17:29+02:00,2026-04-15 09:14:51+02:00,2026-04-15 09:13:03+02:00,2026-04-15 09:10:55+02:00,2026-04-15 09:08:59+02:00,2026-04-15 09:07:02+02:00,2026-04-15 09:04:14+02:00,2026-04-15 09:02:26+02:00,2026-04-15 09:00:51+02:00,2026-04-15 08:58:29+02:00,2026-04-15 08:56:07+02:00,2026-04-15 08:53:00+02:00,2026-04-15 08:47:20+02:00,2026-04-15 08:44:30+02:00,2026-04-15 08:41:00+02:00,2026-04-15 08:38:10+02:00,2026-04-15 08:36:00+02:00,2026-04-15 08:33:50+02:00,2026-04-15 08:30:10+02:00,2026-04-15 08:27:20+02:00,2026-04-15 08:25:20+02:00,2026-04-15 08:20:00+02:00,2026-04-15 08:12:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-15 07:50:04.324287+02:00
IRUS35,IRUS,Mitry - Claye,,,,,,,,,,,,,,2026-04-15 08:49:33+02:00,2026-04-15 08:51:38+02:00,2026-04-15 08:53:36+02:00,,2026-04-15 08:56:14+02:00,2026-04-15 08:58:10+02:00,2026-04-15 09:00:03+02:00,2026-04-15 09:01:57+02:00,2026-04-15 09:04:36+02:00,2026-04-15 09:06:16+02:00,2026-04-15 09:08:24+02:00,2026-04-15 09:10:11+02:00,2026-04-15 09:11:47+02:00,2026-04-15 09:14:22+02:00,2026-04-15 09:16:39+02:00,2026-04-15 09:18:13+02:00,2026-04-15 09:20:19+02:00,2026-04-15 09:22:39+02:00,2026-04-15 09:27:00+02:00,2026-04-15 09:32:10+02:00,2026-04-15 09:34:40+02:00,2026-04-15 09:37:50+02:00,2026-04-15 09:40:30+02:00,2026-04-15 09:42:40+02:00,2026-04-15 09:45:20+02:00,,,,,,2026-04-15 09:48:40+02:00,2026-04-15 09:51:30+02:00,2026-04-15 09:54:40+02:00,,Massy - Palaiseau,27,2026-04-15 07:50:04.324287+02:00
STIN94,STIN,Robinson,,2026-04-15 08:51:21+02:00,2026-04-15 08:49:36+02:00,,,,,,,,,,,,,,,,,,2026-04-15 08:47:24+02:00,2026-04-15 08:44:51+02:00,2026-04-15 08:43:03+02:00,2026-04-15 08:40:55+02:00,2026-04-15 08:38:59+02:00,2026-04-15 08:37:02+02:00,2026-04-15 08:34:14+02:00,2026-04-15 08:32:26+02:00,2026-04-15 08:30:51+02:00,2026-04-15 08:28:29+02:00,2026-04-15 08:24:58+02:00,2026-04-15 08:23:00+02:00,2026-04-15 08:17:20+02:00,2026-04-15 08:14:30+02:00,2026-04-15 08:11:00+02:00,2026-04-15 08:08:10+02:00,2026-04-15 08:06:00+02:00,2026-04-15 08:03:50+02:00,2026-04-15 08:00:10+02:00,2026-04-15 07:57:20+02:00,2026-04-15 07:55:20+02:00,2026-04-15 07:50:00+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,24,2026-04-15 07:50:04.324287+02:00
SORI30,SORI,Robinson,,2026-04-15 09:42:21+02:00,2026-04-15 09:40:36+02:00,,,,,,,,,,,,,,,,,,2026-04-15 09:38:24+02:00,2026-04-15 09:35:51+02:00,2026-04-15 09:34:03+02:00,2026-04-15 09:31:55+02:00,2026-04-15 09:29:59+02:00,2026-04-15 09:28:02+02:00,2026-04-15 09:25:14+02:00,2026-04-15 09:23:26+02:00,2026-04-15 09:21:51+02:00,2026-04-15 09:19:29+02:00,2026-04-15 09:17:07+02:00,2026-04-15 09:14:00+02:00,2026-04-15 09:08:20+02:00,2026-04-15 09:05:30+02:00,2026-04-15 09:02:00+02:00,2026-04-15 08:59:10+02:00,2026-04-15 08:57:00+02:00,2026-04-15 08:54:50+02:00,,,,,,2026-04-15 08:51:10+02:00,2026-04-15 08:48:00+02:00,2026-04-15 08:44:50+02:00,2026-04-15 08:41:00+02:00,Mitry - Claye,24,2026-04-15 07:50:04.324287+02:00
ELOI09,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-15 08:16:33+02:00,2026-04-15 08:18:54+02:00,2026-04-15 08:20:38+02:00,,,,,,,,,,,,,,,,,,2026-04-15 08:22:36+02:00,2026-04-15 08:25:31+02:00,2026-04-15 08:27:11+02:00,2026-04-15 08:29:19+02:00,2026-04-15 08:31:06+02:00,2026-04-15 08:32:42+02:00,2026-04-15 08:35:22+02:00,2026-04-15 08:37:39+02:00,2026-04-15 08:39:13+02:00,2026-04-15 08:41:19+02:00,2026-04-15 08:43:39+02:00,2026-04-15 08:48:00+02:00,2026-04-15 08:53:10+02:00,2026-04-15 08:55:40+02:00,2026-04-15 08:58:50+02:00,2026-04-15 09:01:30+02:00,2026-04-15 09:03:40+02:00,2026-04-15 09:06:10+02:00,2026-04-15 09:09:30+02:00,2026-04-15 09:12:00+02:00,2026-04-15 09:14:20+02:00,2026-04-15 09:20:00+02:00,,,,,,Robinson,25,2026-04-15 07:50:04.324287+02:00
KLAC02,KLAC,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-15 09:07:07+02:00,2026-04-15 09:05:03+02:00,,2026-04-15 09:02:10+02:00,2026-04-15 09:00:25+02:00,2026-04-15 08:58:41+02:00,2026-04-15 08:56:29+02:00,2026-04-15 08:53:51+02:00,2026-04-15 08:52:03+02:00,2026-04-15 08:49:55+02:00,2026-04-15 08:47:59+02:00,2026-04-15 08:46:02+02:00,2026-04-15 08:43:14+02:00,2026-04-15 08:41:26+02:00,2026-04-15 08:39:51+02:00,2026-04-15 08:37:29+02:00,2026-04-15 08:35:07+02:00,2026-04-15 08:32:00+02:00,2026-04-15 08:26:20+02:00,2026-04-15 08:23:30+02:00,2026-04-15 08:20:00+02:00,2026-04-15 08:17:10+02:00,2026-04-15 08:15:00+02:00,2026-04-15 08:12:50+02:00,,,,,,2026-04-15 08:09:10+02:00,2026-04-15 08:06:00+02:00,2026-04-15 08:02:50+02:00,2026-04-15 07:59:00+02:00,Mitry - Claye,27,2026-04-15 07:50:04.324287+02:00
ELFE93,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),,2026-04-15 07:54:22+02:00,2026-04-15 07:56:06+02:00,,,,,,,,,,,,,,,,,,2026-04-15 07:58:04+02:00,2026-04-15 08:00:59+02:00,2026-04-15 08:02:39+02:00,2026-04-15 08:04:47+02:00,2026-04-15 08:06:34+02:00,2026-04-15 08:08:10+02:00,2026-04-15 08:10:50+02:00,2026-04-15 08:13:07+02:00,2026-04-15 08:14:41+02:00,2026-04-15 08:16:47+02:00,2026-04-15 08:19:07+02:00,2026-04-15 08:24:00+02:00,2026-04-15 08:29:10+02:00,2026-04-15 08:31:40+02:00,2026-04-15 08:34:50+02:00,2026-04-15 08:37:30+02:00,2026-04-15 08:39:40+02:00,2026-04-15 08:42:10+02:00,2026-04-15 08:45:30+02:00,2026-04-15 08:48:00+02:00,2026-04-15 08:50:20+02:00,2026-04-15 08:56:00+02:00,,,,,,Fontenay-aux-Roses,24,2026-04-15 07:55:04.145488+02:00
PAUL96,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 09:19:18+02:00,2026-04-15 09:16:05+02:00,2026-04-15 09:14:07+02:00,2026-04-15 09:12:10+02:00,2026-04-15 09:09:53+02:00,2026-04-15 09:07:35+02:00,,,,2026-04-15 09:00:09+02:00,,,,2026-04-15 08:55:09+02:00,2026-04-15 08:53:14+02:00,,2026-04-15 08:50:19+02:00,2026-04-15 08:47:41+02:00,2026-04-15 08:45:53+02:00,2026-04-15 08:43:45+02:00,2026-04-15 08:41:54+02:00,2026-04-15 08:40:02+02:00,2026-04-15 08:37:14+02:00,2026-04-15 08:35:26+02:00,2026-04-15 08:33:51+02:00,2026-04-15 08:31:29+02:00,2026-04-15 08:29:07+02:00,2026-04-15 08:26:00+02:00,2026-04-15 08:20:20+02:00,2026-04-15 08:17:30+02:00,2026-04-15 08:14:00+02:00,2026-04-15 08:11:10+02:00,2026-04-15 08:09:00+02:00,2026-04-15 08:06:50+02:00,,,,,,2026-04-15 08:03:10+02:00,2026-04-15 08:00:00+02:00,2026-04-15 07:56:50+02:00,2026-04-15 07:53:00+02:00,Mitry - Claye,31,2026-04-15 07:50:04.324287+02:00
IVAN83,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:48:06+02:00,2026-04-15 07:50:19+02:00,2026-04-15 07:52:06+02:00,2026-04-15 07:53:42+02:00,2026-04-15 07:56:22+02:00,2026-04-15 07:58:39+02:00,2026-04-15 08:00:13+02:00,2026-04-15 08:02:19+02:00,2026-04-15 08:04:39+02:00,2026-04-15 08:09:46+02:00,2026-04-15 08:14:56+02:00,2026-04-15 08:17:26+02:00,2026-04-15 08:20:36+02:00,2026-04-15 08:23:16+02:00,2026-04-15 08:25:26+02:00,2026-04-15 08:28:06+02:00,,,,,,2026-04-15 08:31:26+02:00,2026-04-15 08:34:16+02:00,2026-04-15 08:37:26+02:00,,Arcueil - Cachan,19,2026-04-15 07:50:04.324287+02:00
PAGE14,PAGE,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 09:43:08+02:00,2026-04-15 09:39:55+02:00,2026-04-15 09:38:02+02:00,2026-04-15 09:36:10+02:00,2026-04-15 09:33:53+02:00,2026-04-15 09:31:35+02:00,,,,2026-04-15 09:24:09+02:00,,,,2026-04-15 09:19:09+02:00,2026-04-15 09:17:14+02:00,,2026-04-15 09:14:19+02:00,2026-04-15 09:11:41+02:00,2026-04-15 09:09:53+02:00,2026-04-15 09:07:45+02:00,2026-04-15 09:05:54+02:00,2026-04-15 09:04:02+02:00,2026-04-15 09:01:14+02:00,2026-04-15 08:59:26+02:00,2026-04-15 08:57:51+02:00,2026-04-15 08:55:29+02:00,2026-04-15 08:53:07+02:00,2026-04-15 08:50:00+02:00,2026-04-15 08:44:20+02:00,2026-04-15 08:41:30+02:00,2026-04-15 08:38:00+02:00,2026-04-15 08:35:10+02:00,2026-04-15 08:33:00+02:00,2026-04-15 08:30:50+02:00,,,,,,2026-04-15 08:27:10+02:00,2026-04-15 08:24:00+02:00,2026-04-15 08:20:50+02:00,2026-04-15 08:17:00+02:00,Mitry - Claye,31,2026-04-15 07:50:04.324287+02:00
KLEE60,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-15 08:08:02+02:00,2026-04-15 08:05:58+02:00,,2026-04-15 08:03:05+02:00,2026-04-15 08:01:20+02:00,2026-04-15 07:59:36+02:00,2026-04-15 07:57:24+02:00,2026-04-15 07:54:46+02:00,2026-04-15 07:52:58+02:00,2026-04-15 07:50:50+02:00,,,,,,,,,,,,,,,,,,,,,,,,Laplace,9,2026-04-15 07:50:04.324287+02:00
GUAD71,GUAD,Denfert Rochereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:40:04+02:00,2026-04-15 07:41:38+02:00,2026-04-15 07:43:44+02:00,2026-04-15 07:46:04+02:00,2026-04-15 07:51:00+02:00,2026-04-15 07:56:10+02:00,2026-04-15 07:58:40+02:00,2026-04-15 08:01:50+02:00,2026-04-15 08:04:30+02:00,2026-04-15 08:06:40+02:00,,,,,,,,,,,Port Royal,10,2026-04-15 07:50:04.324287+02:00
PAUL72,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 08:43:08+02:00,2026-04-15 08:39:55+02:00,2026-04-15 08:38:02+02:00,2026-04-15 08:36:10+02:00,2026-04-15 08:33:53+02:00,2026-04-15 08:31:35+02:00,,,,2026-04-15 08:24:09+02:00,,,,2026-04-15 08:19:09+02:00,2026-04-15 08:17:14+02:00,,2026-04-15 08:14:19+02:00,2026-04-15 08:11:41+02:00,2026-04-15 08:09:53+02:00,2026-04-15 08:07:45+02:00,2026-04-15 08:05:54+02:00,2026-04-15 08:04:02+02:00,2026-04-15 08:01:14+02:00,2026-04-15 07:59:26+02:00,2026-04-15 07:57:51+02:00,2026-04-15 07:55:29+02:00,2026-04-15 07:53:37+02:00,2026-04-15 07:50:30+02:00,,,,,,,,,,,,,,,,Gare du Nord,21,2026-04-15 07:50:04.324287+02:00
IVAN59,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:51:27+02:00,2026-04-15 07:54:07+02:00,,,,,,2026-04-15 07:57:27+02:00,2026-04-15 08:00:17+02:00,2026-04-15 08:03:27+02:00,,Le Blanc-Mesnil,5,2026-04-15 07:50:04.324287+02:00
